Library,Operation,Dimension,Content,FixedOther,from_level,to_level,from_E,to_E,from_per_element,to_per_element,W_ratio,E_ratio,per_element_ratio,Transition
Newtonsoft,Deserialize,Width,Textual,D=2,50,100,571.3133333333333,1205.4073333333333,11.426266666666665,12.054073333333333,2,2.1098883274793754,1.0549441637396877,W50 -> W100
Newtonsoft,Deserialize,Width,Textual,D=5,5,20,146.13133333333334,549.8673333333334,29.226266666666668,27.493366666666667,4,3.762829783254333,0.9407074458135832,W5 -> W20
Newtonsoft,Deserialize,Width,Textual,D=5,20,50,549.8673333333334,1385.1246666666666,27.493366666666667,27.702493333333333,2.5,2.5190161020658315,1.0076064408263326,W20 -> W50
Newtonsoft,Deserialize,Width,Textual,D=5,50,100,1385.1246666666666,2953.614666666667,27.702493333333333,29.536146666666667,2,2.1323818265215118,1.0661909132607559,W50 -> W100
Newtonsoft,Deserialize,Width,Textual,D=10,5,20,274.7966666666667,1079.2713333333334,54.95933333333333,53.963566666666665,4,3.9275270199784083,0.9818817549946021,W5 -> W20
Newtonsoft,Deserialize,Width,Textual,D=10,20,50,1079.2713333333334,2782.282,53.963566666666665,55.64564,2.5,2.5779263416613802,1.031170536664552,W20 -> W50
Newtonsoft,Deserialize,Width,Textual,D=10,50,100,2782.282,5837.402,55.64564,58.37402,2,2.0980626694202815,1.0490313347101408,W50 -> W100
Newtonsoft,Deserialize,Width,Textual,D=20,5,20,549.742,2147.326,109.94839999999999,107.3663,4,3.906061388796927,0.9765153471992317,W5 -> W20
Newtonsoft,Deserialize,Width,Textual,D=20,20,50,2147.326,5682.548666666667,107.3663,113.65097333333333,2.5,2.6463371964325244,1.0585348785730098,W20 -> W50
Newtonsoft,Deserialize,Width,Textual,D=20,50,100,5682.548666666667,11918.164666666667,113.65097333333333,119.18164666666668,2,2.097327337745047,1.0486636688725237,W50 -> W100
Newtonsoft,Deserialize,Width,Numeric,D=2,5,20,68.87733333333334,252.064,13.775466666666668,12.6032,4,3.659607418018506,0.9149018545046265,W5 -> W20
Newtonsoft,Deserialize,Width,Numeric,D=2,20,50,252.064,621.708,12.6032,12.434159999999999,2.5,2.4664688333121747,0.9865875333248698,W20 -> W50
Newtonsoft,Deserialize,Width,Numeric,D=2,50,100,621.708,1291.358,12.434159999999999,12.91358,2,2.0771133715506314,1.038556685775316,W50 -> W100
Newtonsoft,Deserialize,Width,Numeric,D=5,5,20,156.522,598.1633333333333,31.304399999999998,29.908166666666666,4,3.8215927047528995,0.955398176188225,W5 -> W20
Newtonsoft,Deserialize,Width,Numeric,D=5,20,50,598.1633333333333,1540.75,29.908166666666666,30.815,2.5,2.575801481200787,1.0303205924803147,W20 -> W50
Newtonsoft,Deserialize,Width,Numeric,D=5,50,100,1540.75,3195.654666666667,30.815,31.956546666666668,2,2.0740903239764186,1.0370451619882093,W50 -> W100
Newtonsoft,Deserialize,Width,Numeric,D=10,5,20,299.394,1168.7913333333333,59.8788,58.439566666666664,4,3.9038569020532585,0.9759642255133146,W5 -> W20
Newtonsoft,Deserialize,Width,Numeric,D=10,20,50,1168.7913333333333,3039.9653333333335,58.439566666666664,60.79930666666667,2.5,2.6009478737864247,1.04037914951457,W20 -> W50
Newtonsoft,Deserialize,Width,Numeric,D=10,50,100,3039.9653333333335,6294.566,60.79930666666667,62.94566,2,2.070604533209589,1.0353022666047944,W50 -> W100
Newtonsoft,Deserialize,Width,Numeric,D=20,5,20,586.276,2305.2213333333334,117.25519999999999,115.26106666666666,4,3.931972881941839,0.9829932204854597,W5 -> W20
Newtonsoft,Deserialize,Width,Numeric,D=20,20,50,2305.2213333333334,6028.786666666667,115.26106666666666,120.57573333333333,2.5,2.6152745419673367,1.0461098167869347,W20 -> W50
Newtonsoft,Deserialize,Width,Numeric,D=20,50,100,6028.786666666667,12447.826000000001,120.57573333333333,124.47826,2,2.064731543549946,1.032365771774973,W50 -> W100
Newtonsoft,Deserialize,Width,Boolean,D=2,5,20,55.174,190.61533333333335,11.0348,9.530766666666668,4,3.454803591063424,0.863700897765856,W5 -> W20
Newtonsoft,Deserialize,Width,Boolean,D=2,20,50,190.61533333333335,471.39133333333336,9.530766666666668,9.427826666666668,2.5,2.4729979749792776,0.9891991899917111,W20 -> W50
Newtonsoft,Deserialize,Width,Boolean,D=2,50,100,471.39133333333336,969.0253333333334,9.427826666666668,9.690253333333334,2,2.055670660046076,1.027835330023038,W50 -> W100
Newtonsoft,Deserialize,Width,Boolean,D=5,5,20,123.08733333333333,451.98,24.617466666666665,22.599,4,3.6720269077240553,0.9180067269310138,W5 -> W20
Newtonsoft,Deserialize,Width,Boolean,D=5,20,50,451.98,1158.5026666666668,22.599,23.170053333333335,2.5,2.5631724117586323,1.025268964703453,W20 -> W50
Newtonsoft,Deserialize,Width,Boolean,D=5,50,100,1158.5026666666668,2460.112,23.170053333333335,24.60112,2,2.123527265654402,1.061763632827201,W50 -> W100
Newtonsoft,Deserialize,Width,Boolean,D=10,5,20,239.39333333333335,920.5613333333333,47.87866666666667,46.02806666666667,4,3.845392519981063,0.9613481299952659,W5 -> W20
Newtonsoft,Deserialize,Width,Boolean,D=10,20,50,920.5613333333333,2433.1553333333336,46.02806666666667,48.66310666666667,2.5,2.643121370873714,1.0572485483494853,W20 -> W50
Newtonsoft,Deserialize,Width,Boolean,D=10,50,100,2433.1553333333336,5010.5813333333335,48.66310666666667,50.10581333333334,2,2.059293652439781,1.0296468262198906,W50 -> W100
Newtonsoft,Deserialize,Width,Boolean,D=20,5,20,446.534,1862.4026666666666,89.3068,93.12013333333333,4,4.170796997914306,1.0426992494785765,W5 -> W20
Newtonsoft,Deserialize,Width,Boolean,D=20,20,50,1862.4026666666666,4774.084666666667,93.12013333333333,95.48169333333334,2.5,2.5634008971923006,1.0253603588769205,W20 -> W50
Newtonsoft,Deserialize,Width,Boolean,D=20,50,100,4774.084666666667,9968.023333333333,95.48169333333334,99.68023333333332,2,2.087944397578761,1.0439721987893802,W50 -> W100
Newtonsoft,Serialize,Width,Textual,D=2,5,20,35.32933333333333,122.17666666666666,7.0658666666666665,6.108833333333333,4,3.4582216854738275,0.8645554213684568,W5 -> W20
Newtonsoft,Serialize,Width,Textual,D=2,20,50,122.17666666666666,311.6906666666667,6.108833333333333,6.233813333333334,2.5,2.5511472457916136,1.0204588983166454,W20 -> W50
Newtonsoft,Serialize,Width,Textual,D=2,50,100,311.6906666666667,699.598,6.233813333333334,6.995979999999999,2,2.2445266246877242,1.1222633123438621,W50 -> W100
Newtonsoft,Serialize,Width,Textual,D=5,5,20,77.604,324.18,15.5208,16.209,4,4.177361991649915,1.0443404979124788,W5 -> W20
Newtonsoft,Serialize,Width,Textual,D=5,20,50,324.18,701.568,16.209,14.03136,2.5,2.164131038312049,0.8656524153248195,W20 -> W50
Newtonsoft,Serialize,Width,Textual,D=5,50,100,701.568,1744.4286666666667,14.03136,17.444286666666667,2,2.486471256765797,1.2432356283828985,W50 -> W100
Newtonsoft,Serialize,Width,Textual,D=10,5,20,173.98266666666666,532.912,34.79653333333333,26.6456,4,3.063017771885322,0.7657544429713307,W5 -> W20
Newtonsoft,Serialize,Width,Textual,D=10,20,50,532.912,1695.138,26.6456,33.90276,2.5,3.180896658360104,1.2723586633440418,W20 -> W50
Newtonsoft,Serialize,Width,Textual,D=10,50,100,1695.138,3492.8153333333335,33.90276,34.928153333333334,2,2.060490257037087,1.0302451285185434,W50 -> W100
Newtonsoft,Serialize,Width,Textual,D=20,5,20,343.45666666666665,1056.5813333333333,68.69133333333333,52.82906666666666,4,3.07631627473626,0.7690790686840648,W5 -> W20
Newtonsoft,Serialize,Width,Textual,D=20,20,50,1056.5813333333333,2674.7513333333336,52.82906666666666,53.495026666666675,2.5,2.5315148478867697,1.012605939154708,W20 -> W50
Newtonsoft,Serialize,Width,Textual,D=20,50,100,2674.7513333333336,6224.388,53.495026666666675,62.24388,2,2.3270903438500325,1.163545171925016,W50 -> W100
Newtonsoft,Serialize,Width,Numeric,D=2,5,20,38.06333333333333,136.368,7.612666666666667,6.8184,4,3.582660478150451,0.8956651195376127,W5 -> W20
Newtonsoft,Serialize,Width,Numeric,D=2,20,50,136.368,354.02,6.8184,7.0804,2.5,2.5960635926317024,1.038425437052681,W20 -> W50
Newtonsoft,Serialize,Width,Numeric,D=2,50,100,354.02,729.2046666666666,7.0804,7.292046666666667,2,2.0597838163568913,1.0298919081784457,W50 -> W100
Newtonsoft,Serialize,Width,Numeric,D=5,5,20,84.86733333333333,307.774,16.973466666666667,15.3887,4,3.626530820653412,0.906632705163353,W5 -> W20
Newtonsoft,Serialize,Width,Numeric,D=5,20,50,307.774,821.9126666666667,15.3887,16.438253333333336,2.5,2.670507147019133,1.0682028588076533,W20 -> W50
Newtonsoft,Serialize,Width,Numeric,D=5,50,100,821.9126666666667,1787.5646666666667,16.438253333333336,17.87564666666667,2,2.1748839495518175,1.0874419747759088,W50 -> W100
Newtonsoft,Serialize,Width,Numeric,D=10,5,20,181.18466666666666,605.856,36.23693333333333,30.2928,4,3.343859119793066,0.8359647799482665,W5 -> W20
Newtonsoft,Serialize,Width,Numeric,D=10,20,50,605.856,1620.014,30.2928,32.400279999999995,2.5,2.673925817355939,1.0695703269423755,W20 -> W50
Newtonsoft,Serialize,Width,Numeric,D=10,50,100,1620.014,3734.684,32.400279999999995,37.34684,2,2.305340571130867,1.1526702855654336,W50 -> W100
Newtonsoft,Serialize,Width,Numeric,D=20,5,20,361.5146666666667,1191.5726666666667,72.30293333333334,59.578633333333336,4,3.2960562227074233,0.8240140556768558,W5 -> W20
Newtonsoft,Serialize,Width,Numeric,D=20,20,50,1191.5726666666667,3211.858,59.578633333333336,64.23716,2.5,2.6954780768720776,1.078191230748831,W20 -> W50
Newtonsoft,Serialize,Width,Numeric,D=20,50,100,3211.858,7026.602,64.23716,70.26602,2,2.1877063058204937,1.0938531529102469,W50 -> W100
Newtonsoft,Serialize,Width,Boolean,D=2,5,20,33.55533333333333,107.64933333333333,6.711066666666666,5.382466666666667,4,3.2081139610196097,0.8020284902549025,W5 -> W20
Newtonsoft,Serialize,Width,Boolean,D=2,20,50,107.64933333333333,264.6413333333333,5.382466666666667,5.292826666666667,2.5,2.4583648141496464,0.9833459256598586,W20 -> W50
Newtonsoft,Serialize,Width,Boolean,D=2,50,100,264.6413333333333,584.912,5.292826666666667,5.84912,2,2.2102065185080693,1.1051032592540344,W50 -> W100
Newtonsoft,Serialize,Width,Boolean,D=5,5,20,75.572,250.99333333333334,15.1144,12.549666666666667,4,3.321247728435576,0.830311932108894,W5 -> W20
Newtonsoft,Serialize,Width,Boolean,D=5,20,50,250.99333333333334,631.38,12.549666666666667,12.6276,2.5,2.5155249807431805,1.006209992297272,W20 -> W50
Newtonsoft,Serialize,Width,Boolean,D=5,50,100,631.38,1426.8506666666667,12.6276,14.268506666666667,2,2.2598920882300146,1.1299460441150075,W50 -> W100
Newtonsoft,Serialize,Width,Boolean,D=10,5,20,150.09933333333333,502.242,30.019866666666665,25.1121,4,3.3460641619549722,0.8365160404887431,W5 -> W20
Newtonsoft,Serialize,Width,Boolean,D=10,20,50,502.242,1259.78,25.1121,25.1956,2.5,2.5083127257377917,1.0033250902951165,W20 -> W50
Newtonsoft,Serialize,Width,Boolean,D=10,50,100,1259.78,2722.8586666666665,25.1956,27.228586666666665,2,2.161376324966793,1.0806881624833966,W50 -> W100
Newtonsoft,Serialize,Width,Boolean,D=20,5,20,286.73133333333334,1005.054,57.346266666666665,50.2527,4,3.5052116150542783,0.8763029037635696,W5 -> W20
Newtonsoft,Serialize,Width,Boolean,D=20,20,50,1005.054,2486.922666666667,50.2527,49.73845333333334,2.5,2.4744169633339768,0.9897667853335909,W20 -> W50
Newtonsoft,Serialize,Width,Boolean,D=20,50,100,2486.922666666667,5254.131333333333,49.73845333333334,52.54131333333333,2,2.112703946832283,1.0563519734161413,W50 -> W100
